HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Cabin_num,Side
Europa,0,TRAPPIST-1e,37.0,0,0.0,7920.0,270.0,1.0,322.0,True,B,258.0,S
Europa,1,55 Cancri e,14.0,0,,0.0,0.0,0.0,0.0,True,B,258.0,S
Europa,1,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,True,B,258.0,S
Europa,0,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,True,B,258.0,S
Europa,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,C,251.0,S
Europa,0,TRAPPIST-1e,39.0,0,2167.0,30.0,1472.0,0.0,0.0,True,C,251.0,S
Earth,0,PSO J318.5-22,15.0,0,,0.0,533.0,72.0,0.0,False,F,1300.0,S
Earth,0,55 Cancri e,60.0,0,0.0,0.0,0.0,8.0,698.0,False,G,1102.0,S
Earth,0,TRAPPIST-1e,49.0,0,0.0,366.0,0.0,0.0,401.0,True,G,1102.0,S
Earth,0,PSO J318.5-22,23.0,0,8.0,173.0,0.0,1052.0,0.0,False,F,1410.0,P
Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1411.0,P
Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,False,F,1411.0,P
Earth,0,TRAPPIST-1e,17.0,0,108.0,4.0,1898.0,13.0,0.0,False,F,1411.0,P
Earth,1,PSO J318.5-22,42.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1411.0,P
Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1411.0,P
Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1411.0,P
Earth,0,TRAPPIST-1e,26.0,0,113.0,38.0,0.0,0.0,630.0,False,F,1411.0,P
Earth,0,TRAPPIST-1e,56.0,0,2.0,736.0,0.0,71.0,0.0,False,G,1103.0,P
Mars,0,55 Cancri e,26.0,0,866.0,0.0,0.0,0.0,0.0,True,D,213.0,P
Mars,0,TRAPPIST-1e,41.0,0,145.0,0.0,2383.0,30.0,40.0,True,F,1412.0,P
Mars,0,TRAPPIST-1e,27.0,0,20.0,0.0,1000.0,36.0,0.0,True,D,206.0,S
Earth,0,TRAPPIST-1e,31.0,0,470.0,0.0,0.0,182.0,52.0,False,G,1104.0,P
Earth,0,TRAPPIST-1e,40.0,0,3.0,0.0,61.0,0.0,742.0,True,F,1414.0,P
Europa,1,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,True,C,252.0,S
Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1105.0,P
Europa,0,TRAPPIST-1e,50.0,1,0.0,7293.0,136.0,97.0,440.0,True,B,259.0,S
Europa,0,55 Cancri e,42.0,0,1751.0,516.0,0.0,12.0,672.0,False,A,68.0,P
Europa,0,TRAPPIST-1e,50.0,0,52.0,996.0,0.0,700.0,1.0,False,E,449.0,S
Earth,0,TRAPPIST-1e,39.0,0,14.0,583.0,310.0,0.0,0.0,True,G,1104.0,S
Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,192.0,38.0,599.0,False,F,1416.0,P
Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,True,E,450.0,S
Mars,0,TRAPPIST-1e,30.0,0,768.0,11.0,2010.0,0.0,0.0,True,E,450.0,S
Mars,1,TRAPPIST-1e,16.0,0,,0.0,0.0,0.0,0.0,True,,,
,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,True,E,450.0,S
Mars,1,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,True,E,450.0,S
Earth,0,55 Cancri e,22.0,0,38.0,19.0,348.0,217.0,115.0,False,F,1417.0,P
Mars,0,55 Cancri e,36.0,0,1339.0,6.0,7810.0,0.0,0.0,True,E,451.0,S
Earth,1,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1108.0,P
Earth,0,TRAPPIST-1e,28.0,0,944.0,0.0,0.0,0.0,75.0,False,G,1108.0,P
Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1108.0,P
Earth,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1108.0,P
Earth,1,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1108.0,P
Earth,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1108.0,P
Earth,0,TRAPPIST-1e,37.0,0,21.0,54.0,5.0,178.0,431.0,False,F,1304.0,S
Earth,0,TRAPPIST-1e,31.0,0,32.0,2667.0,0.0,0.0,9.0,True,F,1418.0,P
Earth,0,TRAPPIST-1e,31.0,0,,0.0,0.0,1490.0,0.0,False,F,1419.0,P
Earth,0,TRAPPIST-1e,43.0,0,142.0,1208.0,0.0,0.0,204.0,False,F,1420.0,P
Earth,0,TRAPPIST-1e,15.0,0,0.0,532.0,29.0,0.0,163.0,False,F,1305.0,S
Earth,0,TRAPPIST-1e,58.0,0,,0.0,0.0,444.0,0.0,True,G,1108.0,S
Mars,1,,30.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1306.0,S
Mars,0,TRAPPIST-1e,24.0,0,3481.0,0.0,1236.0,2.0,256.0,False,F,1306.0,S
Earth,0,TRAPPIST-1e,49.0,0,0.0,69.0,92.0,1600.0,15.0,False,G,1109.0,S
Europa,0,55 Cancri e,73.0,0,181.0,1.0,840.0,2618.0,1949.0,False,A,84.0,S
Europa,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,True,A,84.0,S
Europa,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,True,A,84.0,S
Europa,0,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,True,A,84.0,S
Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1109.0,P
Earth,0,TRAPPIST-1e,49.0,0,355.0,449.0,8.0,0.0,0.0,False,G,1109.0,P
Earth,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1109.0,P
Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,False,G,1111.0,P
Mars,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1421.0,P
Earth,0,,23.0,0,7.0,0.0,0.0,716.0,800.0,True,E,452.0,S
Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1111.0,S
Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,True,E,435.0,P
Earth,0,TRAPPIST-1e,36.0,0,1912.0,0.0,0.0,2.0,0.0,False,F,1307.0,S
Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1422.0,P
Mars,1,55 Cancri e,29.0,0,,0.0,0.0,0.0,0.0,True,E,454.0,S
Europa,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,B,260.0,S
Europa,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,True,B,260.0,S
Mars,0,55 Cancri e,23.0,0,71.0,0.0,1376.0,0.0,890.0,False,E,455.0,S
Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,True,D,214.0,P
Earth,0,TRAPPIST-1e,22.0,0,735.0,138.0,0.0,0.0,0.0,False,F,1424.0,P
Earth,1,PSO J318.5-22,25.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1113.0,P
Earth,0,TRAPPIST-1e,52.0,0,2.0,46.0,800.0,0.0,773.0,False,E,436.0,P
Earth,0,TRAPPIST-1e,22.0,0,0.0,752.0,18.0,0.0,18.0,True,E,456.0,S
Europa,0,55 Cancri e,31.0,0,0.0,1604.0,4058.0,4094.0,124.0,False,C,218.0,P
Mars,0,TRAPPIST-1e,23.0,0,3211.0,4.0,243.0,0.0,0.0,False,E,437.0,P
Earth,0,PSO J318.5-22,35.0,0,22.0,0.0,1179.0,0.0,33.0,False,F,1310.0,S
Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,True,B,229.0,P
Europa,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,True,B,229.0,P
Europa,0,55 Cancri e,39.0,0,0.0,60.0,0.0,310.0,4674.0,False,B,229.0,P
Europa,0,,8.0,0,0.0,0.0,0.0,0.0,0.0,True,B,229.0,P
Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1113.0,S
Earth,1,PSO J318.5-22,15.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1114.0,S
Earth,1,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1115.0,S
Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1115.0,S
Earth,0,TRAPPIST-1e,25.0,0,0.0,10.0,909.0,0.0,17.0,False,F,1311.0,S
Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,True,A,71.0,P
Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,A,71.0,P
Europa,0,TRAPPIST-1e,27.0,0,69.0,2878.0,0.0,4232.0,3798.0,False,D,208.0,S
Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,True,D,208.0,S
Europa,0,55 Cancri e,20.0,0,0.0,17958.0,99.0,14.0,57.0,True,C,253.0,S
Europa,0,55 Cancri e,40.0,0,6103.0,7570.0,860.0,13117.0,192.0,False,C,253.0,S
Earth,0,TRAPPIST-1e,18.0,0,0.0,18.0,73.0,2134.0,25.0,False,F,1427.0,P
Earth,0,TRAPPIST-1e,21.0,0,0.0,0.0,901.0,3.0,0.0,False,F,1428.0,P
Earth,0,TRAPPIST-1e,38.0,0,190.0,1.0,616.0,0.0,0.0,True,G,1116.0,S
Europa,0,55 Cancri e,62.0,0,362.0,1049.0,46.0,104.0,829.0,True,A,72.0,P
Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1119.0,S
Mars,0,TRAPPIST-1e,48.0,1,2191.0,0.0,172.0,1.0,0.0,False,F,1315.0,S
Mars,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,False,E,457.0,S
Mars,1,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1430.0,P
Mars,0,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,False,E,438.0,P
Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,1.0,0.0,398.0,True,G,1120.0,S
Mars,1,TRAPPIST-1e,46.0,0,,0.0,0.0,0.0,0.0,True,F,1316.0,S
Earth,0,TRAPPIST-1e,32.0,0,0.0,326.0,31.0,5.0,545.0,False,G,1122.0,S
Earth,0,,40.0,0,862.0,0.0,0.0,0.0,59.0,False,F,1317.0,S
Mars,0,TRAPPIST-1e,27.0,0,725.0,0.0,1660.0,0.0,0.0,True,D,215.0,P
Earth,0,TRAPPIST-1e,28.0,0,0.0,669.0,0.0,1.0,2.0,True,F,1318.0,S
Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,B,261.0,S
Mars,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1319.0,S
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1319.0,S
Mars,0,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1319.0,S
Europa,0,TRAPPIST-1e,25.0,0,0.0,4612.0,0.0,2585.0,1919.0,False,C,220.0,P
Mars,0,TRAPPIST-1e,,0,473.0,0.0,575.0,0.0,0.0,False,E,459.0,S
Mars,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1320.0,S
Mars,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1320.0,S
Europa,0,55 Cancri e,27.0,0,146.0,3786.0,490.0,0.0,18.0,True,,,
Europa,0,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,True,A,73.0,P
Europa,0,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,False,A,73.0,P
Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1123.0,S
Mars,0,TRAPPIST-1e,16.0,0,501.0,974.0,1164.0,0.0,0.0,False,F,1321.0,S
Europa,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,True,D,217.0,P
Earth,0,PSO J318.5-22,25.0,0,0.0,1428.0,0.0,1483.0,0.0,False,F,1431.0,P
Earth,0,TRAPPIST-1e,39.0,0,130.0,741.0,0.0,0.0,0.0,False,F,1322.0,S
Earth,0,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,938.0,44.0,False,E,460.0,S
Earth,0,55 Cancri e,16.0,0,43.0,3.0,750.0,0.0,0.0,True,F,1322.0,S
Mars,0,TRAPPIST-1e,35.0,0,1719.0,4389.0,1015.0,0.0,14.0,True,F,1432.0,P
Mars,0,55 Cancri e,43.0,0,528.0,13.0,1583.0,11.0,0.0,False,E,440.0,P
Mars,1,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1432.0,P
Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1117.0,P
Europa,0,TRAPPIST-1e,60.0,0,0.0,960.0,46.0,854.0,17074.0,False,C,254.0,S
Earth,0,TRAPPIST-1e,49.0,0,173.0,0.0,18.0,580.0,1.0,False,G,1124.0,S
Mars,0,TRAPPIST-1e,50.0,0,118.0,0.0,1041.0,0.0,0.0,True,F,1323.0,S
Europa,0,TRAPPIST-1e,40.0,0,0.0,120.0,0.0,2814.0,318.0,False,C,221.0,P
Mars,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1324.0,S
Mars,0,,18.0,0,1988.0,0.0,95.0,0.0,0.0,False,E,461.0,S
Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1325.0,S
Mars,0,TRAPPIST-1e,56.0,1,995.0,0.0,177.0,0.0,739.0,False,F,1433.0,P
Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1126.0,S
Earth,0,TRAPPIST-1e,29.0,0,0.0,10.0,0.0,5.0,975.0,False,E,462.0,S
Europa,0,TRAPPIST-1e,22.0,0,0.0,1914.0,2090.0,100.0,0.0,True,C,255.0,S
Europa,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,True,C,255.0,S
Europa,0,TRAPPIST-1e,23.0,0,69.0,6101.0,0.0,0.0,214.0,True,C,255.0,S
Europa,0,TRAPPIST-1e,28.0,1,0.0,14076.0,0.0,928.0,372.0,True,C,255.0,S
Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,True,C,255.0,S
Europa,0,TRAPPIST-1e,32.0,0,0.0,89.0,0.0,8330.0,1.0,False,C,255.0,S
Earth,0,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1127.0,S
Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,677.0,1.0,108.0,False,G,1120.0,P
,0,TRAPPIST-1e,43.0,0,1944.0,17.0,657.0,0.0,0.0,True,F,1435.0,P
Earth,0,TRAPPIST-1e,25.0,0,439.0,0.0,0.0,557.0,0.0,False,E,463.0,S
Earth,0,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1128.0,S
Earth,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1122.0,P
Earth,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1122.0,P
Earth,0,TRAPPIST-1e,15.0,0,9.0,776.0,4.0,0.0,2.0,True,E,441.0,P
Earth,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1129.0,S
Europa,1,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,True,C,222.0,P
Earth,0,TRAPPIST-1e,20.0,0,559.0,0.0,83.0,112.0,0.0,True,G,1130.0,S
Mars,0,TRAPPIST-1e,47.0,0,160.0,0.0,1232.0,36.0,0.0,True,F,1436.0,P
Mars,0,55 Cancri e,16.0,0,1228.0,0.0,450.0,446.0,0.0,False,E,443.0,P
Earth,1,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1131.0,S
Earth,0,TRAPPIST-1e,22.0,0,245.0,0.0,0.0,661.0,1.0,False,G,1124.0,P
Mars,0,TRAPPIST-1e,39.0,0,9.0,0.0,687.0,0.0,0.0,True,F,1326.0,S
Europa,1,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,True,B,262.0,S
Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,C,223.0,P
Europa,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,True,B,263.0,S
Earth,0,TRAPPIST-1e,70.0,0,28.0,0.0,0.0,672.0,104.0,False,F,1439.0,P
Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,True,B,264.0,S
Europa,0,TRAPPIST-1e,49.0,0,0.0,1757.0,0.0,797.0,567.0,True,B,264.0,S
Earth,0,55 Cancri e,25.0,0,0.0,12.0,851.0,19.0,103.0,False,E,464.0,S
Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,True,B,265.0,S
Europa,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,B,265.0,S
Europa,0,TRAPPIST-1e,37.0,0,26.0,2898.0,9.0,0.0,40.0,True,D,219.0,P
Europa,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,True,D,219.0,P
Mars,0,TRAPPIST-1e,28.0,0,1998.0,0.0,13.0,87.0,0.0,False,E,445.0,P
,0,TRAPPIST-1e,22.0,0,969.0,47.0,23.0,134.0,0.0,False,E,445.0,P
Europa,0,TRAPPIST-1e,26.0,0,135.0,2080.0,7.0,34.0,84.0,True,B,266.0,S
Earth,0,PSO J318.5-22,25.0,0,60.0,0.0,0.0,0.0,777.0,False,G,1135.0,S
Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,804.0,5.0,False,G,1136.0,S
Mars,0,TRAPPIST-1e,20.0,0,3839.0,57.0,1967.0,4.0,2.0,False,F,1328.0,S
Earth,0,55 Cancri e,35.0,0,0.0,71.0,631.0,0.0,0.0,False,F,1444.0,P
Earth,0,TRAPPIST-1e,37.0,0,951.0,0.0,0.0,80.0,0.0,False,F,1446.0,P
Europa,0,55 Cancri e,37.0,0,0.0,9965.0,0.0,5697.0,676.0,False,C,256.0,S
Earth,0,TRAPPIST-1e,13.0,0,0.0,114.0,682.0,0.0,7.0,False,F,1447.0,P
Earth,0,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,1318.0,False,F,1447.0,P
Mars,0,TRAPPIST-1e,65.0,0,3358.0,1.0,12.0,0.0,0.0,False,,,
Mars,0,,29.0,0,456.0,230.0,363.0,0.0,0.0,False,E,465.0,S
Europa,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,C,225.0,P
Europa,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,True,C,225.0,P
Europa,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,True,C,225.0,P
Europa,1,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,True,C,225.0,P
Europa,0,55 Cancri e,28.0,0,0.0,4173.0,0.0,33.0,420.0,True,C,225.0,P
Europa,0,55 Cancri e,28.0,0,0.0,160.0,0.0,1538.0,1426.0,False,C,225.0,P
,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,43.0,667.0,False,G,1126.0,P
Earth,0,PSO J318.5-22,45.0,0,1.0,15.0,44.0,0.0,1541.0,False,E,466.0,S
Earth,0,TRAPPIST-1e,21.0,0,27.0,0.0,782.0,0.0,0.0,True,G,1127.0,P
Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1137.0,S
Earth,0,TRAPPIST-1e,38.0,0,0.0,806.0,3.0,0.0,0.0,True,G,1137.0,S
Earth,0,55 Cancri e,24.0,0,0.0,893.0,0.0,4.0,8.0,True,E,446.0,P
Earth,0,TRAPPIST-1e,22.0,0,712.0,6.0,70.0,0.0,0.0,False,E,447.0,P
,0,TRAPPIST-1e,44.0,0,3.0,0.0,33.0,769.0,0.0,True,F,1331.0,S
Earth,0,PSO J318.5-22,41.0,0,0.0,0.0,0.0,0.0,628.0,False,F,1332.0,S
Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1128.0,P
Mars,0,TRAPPIST-1e,26.0,0,1967.0,0.0,116.0,0.0,0.0,False,F,1450.0,P
Mars,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1450.0,P
Mars,0,TRAPPIST-1e,19.0,0,1962.0,0.0,1.0,641.0,0.0,False,F,1450.0,P
,0,TRAPPIST-1e,32.0,0,0.0,243.0,0.0,0.0,776.0,False,G,1138.0,S
Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,True,G,1139.0,S
Europa,0,TRAPPIST-1e,26.0,0,554.0,1307.0,32.0,93.0,1553.0,False,C,226.0,P
Europa,0,TRAPPIST-1e,28.0,0,0.0,4340.0,0.0,186.0,0.0,True,C,226.0,P
Earth,0,PSO J318.5-22,21.0,0,1.0,22.0,0.0,649.0,2.0,False,,,
Europa,0,55 Cancri e,38.0,0,0.0,692.0,0.0,3587.0,0.0,False,B,233.0,P
Europa,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,True,B,233.0,P
,0,,12.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1131.0,P
Earth,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1131.0,P
Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1131.0,P
Europa,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,B,267.0,S
Europa,0,TRAPPIST-1e,20.0,0,0.0,275.0,1690.0,580.0,5499.0,False,B,267.0,S
Earth,0,55 Cancri e,24.0,0,0.0,58.0,618.0,0.0,41.0,False,F,1334.0,S
Earth,0,55 Cancri e,34.0,0,0.0,442.0,175.0,79.0,3.0,False,F,1452.0,P
Mars,0,TRAPPIST-1e,42.0,0,1058.0,0.0,0.0,0.0,0.0,False,D,220.0,P
Mars,0,TRAPPIST-1e,24.0,0,2261.0,0.0,95.0,10.0,0.0,False,F,1453.0,P
Earth,0,TRAPPIST-1e,28.0,0,0.0,0.0,285.0,136.0,337.0,False,F,1454.0,P
Mars,0,TRAPPIST-1e,29.0,0,907.0,0.0,0.0,142.0,0.0,False,E,449.0,P
Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,True,D,213.0,S
Earth,0,TRAPPIST-1e,29.0,0,888.0,0.0,1.0,0.0,0.0,False,G,1141.0,S
Earth,0,55 Cancri e,14.0,0,,1.0,400.0,297.0,0.0,False,F,1337.0,S
Earth,0,55 Cancri e,16.0,0,0.0,17.0,1211.0,0.0,25.0,True,F,1338.0,S
,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1142.0,S
Europa,0,TRAPPIST-1e,27.0,0,0.0,2897.0,659.0,485.0,11.0,True,E,450.0,P
Europa,0,TRAPPIST-1e,,0,0.0,996.0,0.0,726.0,813.0,False,E,450.0,P
Earth,0,TRAPPIST-1e,23.0,0,779.0,7.0,9.0,9.0,0.0,False,F,1339.0,S
Earth,0,,16.0,0,418.0,195.0,100.0,88.0,90.0,False,G,1143.0,S
Earth,0,TRAPPIST-1e,30.0,0,0.0,6.0,0.0,0.0,1435.0,True,F,1340.0,S
Earth,0,TRAPPIST-1e,24.0,0,468.0,0.0,163.0,0.0,0.0,False,F,1455.0,P
Earth,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1144.0,S
Europa,0,55 Cancri e,25.0,0,0.0,3512.0,20.0,24.0,1459.0,True,C,257.0,S
Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,C,227.0,P
Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1132.0,P
Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1133.0,P
Mars,0,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,False,E,467.0,S
Earth,0,TRAPPIST-1e,31.0,0,0.0,0.0,717.0,0.0,0.0,False,F,1457.0,P
Earth,0,TRAPPIST-1e,20.0,0,0.0,750.0,957.0,0.0,722.0,False,F,1457.0,P
Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,True,G,1145.0,S
Earth,1,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1146.0,S
Europa,0,TRAPPIST-1e,35.0,0,0.0,5552.0,6.0,8.0,226.0,True,D,215.0,S
Europa,0,TRAPPIST-1e,46.0,0,0.0,664.0,0.0,2.0,2177.0,False,D,215.0,S
Earth,1,TRAPPIST-1e,63.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1147.0,S
Europa,0,55 Cancri e,37.0,0,0.0,1678.0,0.0,36.0,3128.0,False,A,86.0,S
Earth,0,TRAPPIST-1e,23.0,0,26.0,266.0,404.0,0.0,0.0,True,E,451.0,P
Earth,0,55 Cancri e,5.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1148.0,S
Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1148.0,S
Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,2330.0,120.0,0.0,True,F,1458.0,P
Earth,1,PSO J318.5-22,49.0,0,0.0,0.0,0.0,0.0,0.0,False,F,1458.0,P
Earth,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1135.0,P
Earth,0,TRAPPIST-1e,41.0,0,0.0,176.0,414.0,133.0,0.0,False,F,1459.0,P
Mars,0,TRAPPIST-1e,,0,1216.0,0.0,30.0,43.0,0.0,False,F,1341.0,S
Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1136.0,P
Mars,0,TRAPPIST-1e,26.0,0,782.0,0.0,0.0,2503.0,1.0,False,D,216.0,S
Earth,1,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1137.0,P
Earth,0,PSO J318.5-22,36.0,0,56.0,0.0,81.0,0.0,468.0,False,F,1461.0,P
Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True,G,1150.0,S
Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,F,1343.0,S
Earth,1,PSO J318.5-22,48.0,0,0.0,0.0,0.0,0.0,0.0,False,G,1138.0,P
Mars,0,TRAPPIST-1e,24.0,0,235.0,0.0,1642.0,1042.0,229.0,False,D,221.0,P
